epoch,link_name,tx,rx,drop
1,US48->CS0,27931,27931,0
1,US48->CS8,27466,27466,0
1,US48->CS16,27501,27501,0
1,US48->CS24,27474,27474,0
1,US48->CS32,27540,27540,0
1,US48->CS40,27565,27565,0
1,US48->CS48,27381,27381,0
1,US48->CS56,27539,27539,0
1,US49->CS1,27684,27684,0
1,US49->CS9,27657,27657,0
1,US49->CS17,27458,27458,0
1,US49->CS25,27716,27716,0
1,US49->CS33,27652,27652,0
1,US49->CS41,27712,27712,0
1,US49->CS49,27738,27738,0
1,US49->CS57,27628,27628,0
1,US50->CS2,27986,27986,0
1,US50->CS10,27583,27583,0
1,US50->CS18,27516,27516,0
1,US50->CS26,27544,27544,0
1,US50->CS34,27694,27694,0
1,US50->CS42,27301,27301,0
1,US50->CS50,27367,27367,0
1,US50->CS58,27379,27379,0
1,US51->CS3,27523,27523,0
1,US51->CS11,27866,27866,0
1,US51->CS19,27601,27601,0
1,US51->CS27,27675,27675,0
1,US51->CS35,27643,27643,0
1,US51->CS43,27587,27587,0
1,US51->CS51,27771,27771,0
1,US51->CS59,27626,27626,0
1,US52->CS4,27604,27604,0
1,US52->CS12,27331,27331,0
1,US52->CS20,27546,27546,0
1,US52->CS28,27644,27644,0
1,US52->CS36,28010,28010,0
1,US52->CS44,27769,27769,0
1,US52->CS52,27640,27640,0
1,US52->CS60,27327,27327,0
1,US53->CS5,27540,27540,0
1,US53->CS13,27059,27059,0
1,US53->CS21,27491,27491,0
1,US53->CS29,27323,27323,0
1,US53->CS37,27858,27858,0
1,US53->CS45,27426,27426,0
1,US53->CS53,27574,27574,0
1,US53->CS61,27509,27509,0
1,US54->CS6,27272,27272,0
1,US54->CS14,27563,27563,0
1,US54->CS22,27574,27574,0
1,US54->CS30,27498,27498,0
1,US54->CS38,27498,27498,0
1,US54->CS46,27441,27441,0
1,US54->CS54,27190,27190,0
1,US54->CS62,27452,27452,0
1,US55->CS7,27585,27585,0
1,US55->CS15,27545,27545,0
